DISTRICT,YEAR,monsoon_precip,monsoon_z,drought,mam_T2M,mam_T2M_MAX,mam_T2M_MIN,mam_T2M_RANGE,mam_RH2M,mam_QV2M,mam_PS,mam_WS10M,mam_PRECTOT,djf_T2M,djf_RH2M,djf_PRECTOT,prev_monsoon_precip,prev_monsoon_z,LAT,LON
Kathmandu,2011,891.25,1.4878938044098968,0,18.23,24.659999999999997,12.526666666666666,12.136666666666668,43.81,7.133333333333333,83.89999999999999,2.4599999999999995,172.44,9.306666666666667,46.52333333333333,15.850000000000001,885.97,1.4619784485094602,27.73,85.37
Kathmandu,2012,914.28,1.6009299116801734,0,19.14,26.11,12.753333333333332,13.353333333333333,32.70666666666667,5.483333333333333,83.81333333333333,2.7133333333333334,40.61,9.303333333333333,47.95666666666667,20.130000000000003,891.25,1.4878938044098968,27.73,85.37
Kathmandu,2013,1043.96,2.2374267588712056,0,18.62333333333333,25.30666666666667,12.806666666666667,12.503333333333332,41.85,6.706666666666667,83.83333333333333,2.6133333333333333,166.11,8.966666666666667,45.11666666666667,53.09,914.28,1.6009299116801734,27.73,85.37
Kathmandu,2014,1084.29,2.435374922406171,0,18.71,25.233333333333334,12.94,12.293333333333331,41.36000000000001,6.663333333333333,83.95666666666666,2.5500000000000003,167.82999999999998,9.41,57.86000000000001,27.259999999999998,1043.96,2.2374267588712056,27.73,85.37
Kathmandu,2015,992.93,1.986960733947097,0,18.176666666666666,24.113333333333333,12.853333333333333,11.256666666666666,50.56333333333333,7.846666666666667,84.0,2.3533333333333335,212.93,10.076666666666666,52.72,38.46,1084.29,2.435374922406171,27.73,85.37
Kathmandu,2016,988.39,1.9646774544417973,0,19.94333333333333,26.633333333333336,14.343333333333334,12.280000000000001,38.35,6.6933333333333325,83.88666666666667,2.6533333333333333,136.98,10.166666666666666,45.129999999999995,12.93,992.93,1.986960733947097,27.73,85.37
Kathmandu,2017,858.71,1.3281806072507654,0,18.400000000000002,24.7,12.956666666666665,11.746666666666668,46.99333333333334,7.696666666666666,83.87333333333333,2.3866666666666667,255.0,11.336666666666666,46.410000000000004,9.549999999999999,988.39,1.9646774544417973,27.73,85.37
Kathmandu,2018,24.950000000000003,-2.764089683572761,1,18.263333333333335,24.436666666666667,12.83,11.606666666666667,48.95666666666667,7.866666666666667,83.91333333333334,2.44,8.21,10.979999999999999,41.79,0.18,858.71,1.3281806072507654,27.73,85.37
Kathmandu,2019,32.05,-2.729241383024825,1,18.463333333333335,24.939999999999998,12.796666666666667,12.143333333333333,45.24666666666667,7.263333333333333,83.93,2.46,6.119999999999999,9.586666666666666,49.24,2.73,24.950000000000003,-2.764089683572761,27.73,85.37
Lalitpur,1982,592.95,0.023774360262111292,0,18.2,24.983333333333334,12.186666666666667,12.799999999999999,39.830000000000005,6.153333333333333,83.87333333333333,2.5666666666666664,77.18,9.166666666666666,45.45666666666667,90.02,812.07,1.09926163013024,27.63,85.33
Lalitpur,1983,375.6,-1.0430253755257575,1,18.23,25.263333333333332,12.086666666666668,13.18,32.35666666666666,5.2299999999999995,83.83333333333333,2.7133333333333334,66.35,8.883333333333333,34.45666666666667,5.21,592.95,0.023774360262111292,27.63,85.33
Lalitpur,1984,739.64,0.7437598824278459,0,19.996666666666666,27.383333333333336,13.5,13.886666666666668,28.236666666666668,5.116666666666666,83.73333333333333,2.7566666666666664,54.07,9.223333333333334,31.95,24.64,375.6,-1.0430253755257575,27.63,85.33
Lalitpur,1985,691.3299999999999,0.506644192361538,0,20.076666666666668,27.51,13.283333333333333,14.223333333333334,25.790000000000003,4.656666666666667,83.70333333333333,2.796666666666667,33.35,9.483333333333333,35.77666666666667,20.8,739.64,0.7437598824278459,27.63,85.33
Lalitpur,1986,519.44,-0.3370282556926447,0,18.463333333333335,25.633333333333336,11.94,13.69,31.320000000000004,5.013333333333333,83.80666666666667,2.7266666666666666,52.150000000000006,9.766666666666667,46.17666666666667,18.61,691.3299999999999,0.506644192361538,27.63,85.33
Lalitpur,1987,634.3299999999999,0.22687614570909487,0,18.849999999999998,26.05666666666667,12.463333333333333,13.593333333333334,28.986666666666668,4.613333333333333,83.91666666666667,2.69,35.55,10.093333333333334,35.10666666666666,40.910000000000004,519.44,-0.3370282556926447,27.63,85.33
Lalitpur,1988,653.13,0.31915051899095365,0,19.183333333333334,26.27,12.803333333333333,13.466666666666667,35.25666666666667,5.94,83.79666666666667,2.61,148.18,10.88,37.92666666666667,5.48,634.3299999999999,0.22687614570909487,27.63,85.33
Lalitpur,1989,437.15999999999997,-0.7408758851411192,0,19.22666666666667,26.656666666666666,12.700000000000001,13.956666666666665,27.323333333333334,4.673333333333333,83.74333333333334,2.763333333333333,72.36,9.463333333333333,38.36333333333334,56.1,653.13,0.31915051899095365,27.63,85.33
Lalitpur,1990,712.16,0.6088822346732995,0,18.72,25.60666666666667,12.493333333333334,13.106666666666667,32.76,5.473333333333334,83.80666666666667,2.67,30.0,10.373333333333333,34.0,23.48,437.15999999999997,-0.7408758851411192,27.63,85.33
Lalitpur,1991,379.88,-1.0220182309701005,1,19.823333333333334,27.34,12.993333333333332,14.343333333333334,24.69666666666667,4.3133333333333335,83.87333333333333,2.733333333333333,37.96,10.466666666666667,35.016666666666666,4.41,712.16,0.6088822346732995,27.63,85.33
Lalitpur,1992,389.98,-0.9724452963878254,1,19.62333333333333,27.173333333333332,13.026666666666666,14.15,24.72,4.27,83.83666666666666,2.953333333333333,22.69,9.17,36.06333333333333,25.55,379.88,-1.0220182309701005,27.63,85.33
Lalitpur,1993,415.32,-0.8480712209111079,1,18.14,25.263333333333335,11.87,13.393333333333333,33.78333333333333,5.416666666666667,83.89999999999999,2.6799999999999997,110.94,9.936666666666666,35.72666666666667,12.02,389.98,-0.9724452963878254,27.63,85.33
Lalitpur,1994,382.28999999999996,-1.0101894416291817,1,19.653333333333332,27.176666666666666,12.973333333333334,14.200000000000001,25.99666666666667,4.666666666666667,83.86,2.7899999999999996,26.81,10.473333333333334,31.419999999999998,18.38,415.32,-0.8480712209111079,27.63,85.33
Lalitpur,1995,520.2,-0.3332980150706122,0,19.84,27.323333333333334,13.170000000000002,14.156666666666666,24.50666666666667,4.44,83.86333333333333,2.8800000000000003,18.700000000000003,9.39,31.00333333333333,12.91,382.28999999999996,-1.0101894416291817,27.63,85.33
Lalitpur,1996,500.85999999999996,-0.4282228224786521,0,19.819999999999997,27.209999999999997,13.11,14.1,28.426666666666666,4.953333333333333,83.77333333333333,2.8033333333333332,46.16,9.626666666666667,39.63666666666666,53.68,520.2,-0.3332980150706122,27.63,85.33
Lalitpur,1997,389.77,-0.9734760207702293,1,18.290000000000003,25.426666666666666,11.916666666666666,13.51,29.843333333333334,4.726666666666667,83.91333333333334,2.686666666666667,48.2,9.256666666666666,28.55333333333333,5.56,500.85999999999996,-0.4282228224786521,27.63,85.33
Lalitpur,1998,509.23,-0.3871410935228457,0,18.903333333333332,25.99,12.743333333333334,13.243333333333332,34.65333333333333,5.88,83.93666666666667,2.6566666666666667,58.95,9.51,36.22666666666667,21.45,389.77,-0.9734760207702293,27.63,85.33
Lalitpur,1999,348.65999999999997,-1.175252589154123,1,20.29,27.883333333333336,13.75,14.133333333333333,24.099999999999998,4.516666666666667,83.68333333333334,2.7900000000000005,45.28,11.443333333333333,29.013333333333335,3.05,509.23,-0.3871410935228457,27.63,85.33
Lalitpur,2000,593.65,0.02721010820345675,0,19.21666666666667,26.19666666666667,13.076666666666668,13.12,30.820000000000004,5.56,83.74333333333334,2.6533333333333333,67.04,9.676666666666668,31.206666666666667,2.2600000000000002,348.65999999999997,-1.175252589154123,27.63,85.33
Lalitpur,2001,508.52000000000004,-0.39062592357763914,0,19.313333333333333,26.333333333333332,13.17,13.159999999999998,32.163333333333334,5.776666666666666,83.82666666666667,2.6933333333333334,53.55,10.49,28.703333333333333,0.46,593.65,0.02721010820345675,27.63,85.33
Lalitpur,2002,332.7,-1.253587642216807,1,19.123333333333335,25.95,13.236666666666666,12.706666666666669,38.53666666666667,6.553333333333334,83.84333333333332,2.6166666666666667,89.9,10.16,37.29333333333333,22.549999999999997,508.52000000000004,-0.39062592357763914,27.63,85.33
Lalitpur,2003,371.86,-1.0613820859552336,1,18.923333333333332,25.993333333333336,12.58,13.413333333333334,32.473333333333336,5.283333333333333,83.89,2.6133333333333333,17.86,9.786666666666667,38.20333333333333,60.07,332.7,-1.253587642216807,27.63,85.33
Lalitpur,2004,861.0,1.3394204112303107,0,19.25,25.796666666666667,13.563333333333333,12.233333333333334,41.379999999999995,7.0,83.82666666666667,2.44,267.77,9.816666666666668,41.38,34.67,371.86,-1.0613820859552336,27.63,85.33
Lalitpur,2005,783.72,0.9601138385057354,0,18.576666666666668,25.343333333333334,12.473333333333334,12.866666666666667,38.20333333333334,6.036666666666666,83.95,2.5,73.28999999999999,9.646666666666667,52.836666666666666,63.01,861.0,1.3394204112303107,27.63,85.33
Lalitpur,2006,871.51,1.3910057124639454,0,18.456666666666667,24.939999999999998,12.816666666666668,12.12,43.01666666666667,7.096666666666667,83.89,2.4299999999999997,172.5,11.373333333333335,38.88666666666666,0.04,783.72,0.9601138385057354,27.63,85.33
Lalitpur,2007,930.39,1.6800011964445745,0,18.516666666666666,24.78333333333333,12.883333333333333,11.896666666666667,47.75333333333333,7.726666666666667,83.92333333333333,2.3333333333333335,142.99,9.373333333333333,49.593333333333334,103.8,871.51,1.3910057124639454,27.63,85.33
Lalitpur,2008,1113.82,2.5803144034175154,0,18.66,25.353333333333335,12.633333333333333,12.716666666666667,40.06666666666667,6.543333333333333,83.82666666666667,2.5033333333333334,158.5,9.253333333333332,43.82,15.489999999999998,930.39,1.6800011964445745,27.63,85.33
Lalitpur,2009,683.91,0.4702252641832728,0,19.05666666666667,25.87,13.083333333333334,12.786666666666667,36.42666666666667,6.173333333333335,83.86333333333333,2.5233333333333334,128.48,11.44,47.330000000000005,1.51,1113.82,2.5803144034175154,27.63,85.33
Lalitpur,2010,885.97,1.4619784485094602,0,20.53,27.483333333333334,14.376666666666667,13.11,33.18333333333333,6.1000000000000005,83.86666666666667,2.6766666666666663,62.91,10.28,39.723333333333336,14.35,683.91,0.4702252641832728,27.63,85.33
Lalitpur,2011,891.25,1.4878938044098968,0,18.23,24.659999999999997,12.526666666666666,12.136666666666668,43.81,7.133333333333333,83.89999999999999,2.4599999999999995,172.44,9.306666666666667,46.52333333333333,15.850000000000001,885.97,1.4619784485094602,27.63,85.33
Lalitpur,2012,914.28,1.6009299116801734,0,19.14,26.11,12.753333333333332,13.353333333333333,32.70666666666667,5.483333333333333,83.81333333333333,2.7133333333333334,40.61,9.303333333333333,47.95666666666667,20.130000000000003,891.25,1.4878938044098968,27.63,85.33
Lalitpur,2013,1043.96,2.2374267588712056,0,18.62333333333333,25.30666666666667,12.806666666666667,12.503333333333332,41.85,6.706666666666667,83.83333333333333,2.6133333333333333,166.11,8.966666666666667,45.11666666666667,53.09,914.28,1.6009299116801734,27.63,85.33
Lalitpur,2014,1084.29,2.435374922406171,0,18.71,25.233333333333334,12.94,12.293333333333331,41.36000000000001,6.663333333333333,83.95666666666666,2.5500000000000003,167.82999999999998,9.41,57.86000000000001,27.259999999999998,1043.96,2.2374267588712056,27.63,85.33
Lalitpur,2015,992.93,1.986960733947097,0,18.176666666666666,24.113333333333333,12.853333333333333,11.256666666666666,50.56333333333333,7.846666666666667,84.0,2.3533333333333335,212.93,10.076666666666666,52.72,38.46,1084.29,2.435374922406171,27.63,85.33
Lalitpur,2016,988.39,1.9646774544417973,0,19.94333333333333,26.633333333333336,14.343333333333334,12.280000000000001,38.35,6.6933333333333325,83.88666666666667,2.6533333333333333,136.98,10.166666666666666,45.129999999999995,12.93,992.93,1.986960733947097,27.63,85.33
Lalitpur,2017,858.71,1.3281806072507654,0,18.400000000000002,24.7,12.956666666666665,11.746666666666668,46.99333333333334,7.696666666666666,83.87333333333333,2.3866666666666667,255.0,11.336666666666666,46.410000000000004,9.549999999999999,988.39,1.9646774544417973,27.63,85.33
Lalitpur,2018,24.950000000000003,-2.764089683572761,1,18.263333333333335,24.436666666666667,12.83,11.606666666666667,48.95666666666667,7.866666666666667,83.91333333333334,2.44,8.21,10.979999999999999,41.79,0.18,858.71,1.3281806072507654,27.63,85.33
Lalitpur,2019,32.05,-2.729241383024825,1,18.463333333333335,24.939999999999998,12.796666666666667,12.143333333333333,45.24666666666667,7.263333333333333,83.93,2.46,6.119999999999999,9.586666666666666,49.24,2.73,24.950000000000003,-2.764089683572761,27.63,85.33
Lamjung,1982,559.33,0.08295453852090345,0,12.893333333333333,19.470000000000002,7.05,12.420000000000002,46.656666666666666,5.580000000000001,77.59666666666668,2.51,56.44,4.573333333333333,50.28333333333333,80.24,763.9300000000001,1.0439871432927108,28.3,84.4
Lamjung,1983,326.37,-1.0112886462671722,1,12.959999999999999,19.77,7.02,12.75,39.233333333333334,4.906666666666667,77.55333333333333,2.676666666666667,70.02000000000001,4.593333333333333,38.35333333333333,6.41,559.33,0.08295453852090345,28.3,84.4
Lamjung,1984,698.19,0.7351978791788368,0,15.033333333333333,22.333333333333332,8.563333333333333,13.770000000000001,31.55,4.523333333333333,77.50333333333333,2.7366666666666664,33.56,4.829999999999999,35.50333333333334,22.48,326.37,-1.0112886462671722,28.3,84.4
Lamjung,1985,555.85,0.0666085294074826,0,15.0,22.286666666666665,8.549999999999999,13.74,29.926666666666666,4.213333333333334,77.47333333333334,2.7266666666666666,27.59,4.943333333333333,41.413333333333334,35.55,698.19,0.7351978791788368,28.3,84.4
Lamjung,1986,413.43,-0.602356590688318,0,13.276666666666666,20.26,7.113333333333333,13.146666666666667,35.10666666666666,4.363333333333333,77.53666666666668,2.686666666666667,36.28,5.75,45.69,17.34,555.85,0.0666085294074826,28.3,84.4
Lamjung,1987,528.9300000000001,-0.05983818476874913,0,13.67,20.733333333333334,7.53,13.206666666666665,34.11666666666667,4.266666666666667,77.64666666666666,2.6633333333333336,28.96,5.47,37.71,40.1,413.43,-0.602356590688318,28.3,84.4
Lamjung,1988,640.0799999999999,0.4622477097590429,0,14.36,21.406666666666666,8.133333333333335,13.273333333333333,37.49666666666666,4.993333333333333,77.55,2.6633333333333336,104.6,6.923333333333333,38.163333333333334,11.84,528.9300000000001,-0.05983818476874913,28.3,84.4
Lamjung,1989,431.76,-0.5162582150995242,0,14.18,21.463333333333335,7.733333333333333,13.729999999999999,31.143333333333334,4.21,77.49,2.74,61.69,5.223333333333334,42.04333333333333,52.09,640.0799999999999,0.4622477097590429,28.3,84.4
Lamjung,1990,675.1700000000001,0.6270699683193697,0,13.543333333333335,20.21666666666667,7.576666666666667,12.64,38.54333333333333,4.989999999999999,77.53333333333333,2.6666666666666665,29.17,6.19,36.98666666666667,25.290000000000003,431.76,-0.5162582150995242,28.3,84.4
Lamjung,1991,354.77,-0.8778901810886809,1,14.54,21.87,7.963333333333334,13.906666666666666,28.933333333333334,3.876666666666667,77.62666666666667,2.7433333333333336,37.33,5.853333333333334,39.56,5.93,675.1700000000001,0.6270699683193697,28.3,84.4
Lamjung,1992,400.71,-0.6621040722753044,0,14.563333333333333,21.95,8.22,13.726666666666667,28.853333333333335,3.91,77.57666666666667,2.8200000000000003,18.09,4.986666666666667,39.913333333333334,28.48,354.77,-0.8778901810886809,28.3,84.4
Lamjung,1993,393.31,-0.6968628272866013,0,13.073333333333332,20.113333333333333,7.003333333333333,13.11,37.52333333333333,4.69,77.62,2.6633333333333336,83.19,5.8,38.080000000000005,8.73,400.71,-0.6621040722753044,28.3,84.4
Lamjung,1994,377.24,-0.7723456912097828,0,14.456666666666665,21.87,8.026666666666666,13.843333333333334,30.263333333333335,4.203333333333333,77.61,2.7699999999999996,17.85,6.140000000000001,33.40333333333333,17.6,393.31,-0.6968628272866013,28.3,84.4
Lamjung,1995,454.77,-0.4081772755306128,0,14.459999999999999,21.723333333333333,7.91,13.81,30.16,4.2,77.61,2.813333333333333,25.560000000000002,4.81,35.36333333333333,14.41,377.24,-0.7723456912097828,28.3,84.4
Lamjung,1996,425.49,-0.545709214278015,0,14.520000000000001,21.706666666666667,7.946666666666666,13.756666666666666,34.156666666666666,4.62,77.53666666666668,2.6833333333333336,62.92999999999999,5.31,42.46666666666667,51.41,454.77,-0.4081772755306128,28.3,84.4
Lamjung,1997,277.25,-1.2420116254772953,1,13.066666666666665,19.98,6.956666666666667,13.023333333333333,35.07,4.28,77.62666666666667,2.6333333333333333,38.24,5.053333333333334,30.183333333333337,4.12,425.49,-0.545709214278015,28.3,84.4
Lamjung,1998,483.91999999999996,-0.2712559635604361,0,14.023333333333333,21.026666666666667,8.01,13.016666666666666,38.080000000000005,5.096666666666667,77.66666666666667,2.6133333333333333,49.07,5.296666666666667,37.98666666666667,18.1,277.25,-1.2420116254772953,28.3,84.4
Lamjung,1999,279.99,-1.229141491865004,1,15.219999999999999,22.77333333333333,8.696666666666667,14.083333333333334,27.02,4.003333333333333,77.46333333333332,2.783333333333333,49.9,6.97,31.173333333333336,6.37,483.91999999999996,-0.2712559635604361,28.3,84.4
Lamjung,2000,525.87,-0.0742113996788263,0,14.193333333333333,21.08,8.22,12.856666666666667,34.163333333333334,4.88,77.49666666666667,2.65,57.2,5.23,33.23666666666667,3.76,279.99,-1.229141491865004,28.3,84.4
Lamjung,2001,456.9,-0.398172390642226,0,14.01,20.786666666666665,8.046666666666667,12.736666666666666,37.89333333333334,5.260000000000001,77.57333333333334,2.6266666666666665,60.099999999999994,6.47,30.200000000000003,0.27,525.87,-0.0742113996788263,28.3,84.4
Lamjung,2002,269.65,-1.2777098062997085,1,14.346666666666666,21.123333333333335,8.64,12.49,39.76,5.403333333333333,77.58999999999999,2.6366666666666667,56.34,5.84,38.50333333333333,22.369999999999997,456.9,-0.398172390642226,28.3,84.4
Lamjung,2003,333.28999999999996,-0.978784513202554,1,13.840000000000002,20.786666666666665,7.710000000000001,13.073333333333332,35.693333333333335,4.553333333333334,77.62,2.6133333333333333,16.51,5.66,38.086666666666666,51.78,269.65,-1.2777098062997085,28.3,84.4
Lamjung,2004,841.53,1.4084843580057713,0,14.729999999999999,21.330000000000002,9.17,12.156666666666666,42.25666666666667,5.8566666666666665,77.57666666666667,2.4933333333333336,183.93,5.623333333333334,41.376666666666665,31.44,333.28999999999996,-0.978784513202554,28.3,84.4
Lamjung,2005,737.47,0.9197011084820459,0,13.443333333333333,20.01,7.59,12.42,42.18333333333334,5.183333333333334,77.67666666666666,2.4933333333333336,58.96,5.37,54.52333333333333,53.77,841.53,1.4084843580057713,28.3,84.4
Lamjung,2006,795.88,1.1940604166185134,0,13.373333333333335,19.650000000000002,7.830000000000001,11.823333333333332,48.86333333333334,6.349999999999999,77.62,2.466666666666667,174.82,7.296666666666667,41.949999999999996,0.33,737.47,0.9197011084820459,28.3,84.4
Lamjung,2007,893.27,1.6515138153415156,0,13.540000000000001,19.776666666666667,7.84,11.936666666666667,52.53333333333333,6.73,77.66333333333334,2.356666666666667,121.78999999999999,5.286666666666666,50.84,112.3,795.88,1.1940604166185134,28.3,84.4
Lamjung,2008,1149.08,2.8530863990496096,0,13.623333333333335,20.133333333333336,7.79,12.346666666666666,43.52,5.586666666666666,77.56666666666666,2.5233333333333334,122.19999999999999,5.156666666666667,46.34666666666667,7.77,893.27,1.6515138153415156,28.3,84.4
Lamjung,2009,664.98,0.5792062232430023,0,14.01,20.72,8.21,12.506666666666668,41.25,5.496666666666667,77.60666666666667,2.533333333333333,131.45999999999998,7.45,47.083333333333336,3.54,1149.08,2.8530863990496096,28.3,84.4
Lamjung,2010,858.5799999999999,1.4885704084034217,0,15.556666666666667,22.51,9.38,13.13,36.70666666666667,5.353333333333334,77.64,2.6666666666666665,39.47,6.073333333333333,42.86666666666667,13.9,664.98,0.5792062232430023,28.3,84.4
Lamjung,2011,866.8,1.527180809240295,0,13.403333333333334,19.580000000000002,7.949999999999999,11.626666666666665,48.31,6.283333333333334,77.63333333333334,2.44,155.1,5.153333333333333,48.28333333333333,16.83,858.5799999999999,1.4885704084034217,28.3,84.4
Lamjung,2012,1002.23,2.1633129972375866,0,13.86,20.7,7.599999999999999,13.1,37.98,4.91,77.55666666666666,2.64,40.57,4.96,50.10333333333333,24.42,866.8,1.527180809240295,28.3,84.4
Lamjung,2013,1146.02,2.8387131841395328,0,13.656666666666666,20.27,7.73,12.543333333333331,48.38333333333333,6.153333333333333,77.57666666666667,2.58,164.36,5.053333333333334,49.66,65.3,1002.23,2.1633129972375866,28.3,84.4
Lamjung,2014,1330.35,3.704534982954719,0,13.383333333333333,19.7,7.733333333333333,11.966666666666667,49.696666666666665,6.186666666666667,77.69,2.4833333333333334,153.02,5.353333333333333,60.56666666666666,31.77,1146.02,2.8387131841395328,28.3,84.4
Lamjung,2015,1436.45,4.20290037575183,0,12.566666666666668,18.19666666666667,7.286666666666666,10.910000000000002,61.06666666666666,7.21,77.73333333333333,2.203333333333333,332.68,5.47,57.04333333333333,72.54,1330.35,3.704534982954719,28.3,84.4
Lamjung,2016,1426.21,4.154801774222684,0,14.49,20.766666666666666,9.183333333333332,11.576666666666666,46.69,6.266666666666667,77.64666666666666,2.44,212.06,5.760000000000001,50.61333333333334,9.23,1436.45,4.20290037575183,28.3,84.4
Lamjung,2017,1310.74,3.6124242821747825,0,12.796666666666667,18.71666666666667,7.489999999999999,11.229999999999999,56.86000000000001,7.083333333333333,77.61666666666666,2.203333333333333,405.99,7.006666666666667,50.36333333333334,9.96,1426.21,4.154801774222684,28.3,84.4
Lamjung,2018,33.01,-2.3892384260123207,1,13.016666666666666,18.81,7.886666666666666,10.923333333333332,57.56333333333333,7.166666666666667,77.64666666666666,2.28,14.21,6.816666666666666,46.623333333333335,0.53,1310.74,3.6124242821747825,28.3,84.4
Lamjung,2019,41.85,-2.347715805160987,1,12.729999999999999,18.94333333333333,7.03,11.906666666666666,55.79666666666666,6.736666666666667,77.67,2.28,10.290000000000001,4.6433333333333335,57.70666666666667,4.25,33.01,-2.3892384260123207,28.3,84.4
Mahottari,1982,691.32,-0.43611190838551855,0,27.900000000000002,35.61666666666667,20.733333333333334,14.876666666666665,33.449999999999996,7.863333333333333,97.82,2.8833333333333333,141.86,16.983333333333334,44.99,75.05,1026.9099999999999,1.0293158350363152,26.7,85.8
Mahottari,1983,510.03,-1.227754673679313,1,28.47666666666667,36.35666666666666,21.0,15.353333333333333,23.8,6.136666666666667,97.78000000000002,3.393333333333333,41.19,16.976666666666667,30.496666666666666,4.76,691.32,-0.43611190838551855,26.7,85.8
Mahottari,1984,967.8299999999999,0.7713299859902712,0,29.71666666666667,38.02333333333333,22.096666666666664,15.93,23.073333333333334,6.406666666666666,97.58666666666666,3.3833333333333333,55.44,16.72,31.95,40.52,510.03,-1.227754673679313,26.7,85.8
Mahottari,1985,1036.51,1.0712363521460317,0,30.036666666666665,38.32333333333333,22.183333333333334,16.136666666666667,20.526666666666667,5.8999999999999995,97.54,3.3266666666666667,34.82,17.03,33.03333333333333,15.27,967.8299999999999,0.7713299859902712,26.7,85.8
Mahottari,1986,802.09,0.04758972497315302,0,28.5,36.50333333333333,20.91,15.593333333333334,25.843333333333334,6.503333333333333,97.73,3.133333333333333,79.05,16.62333333333333,50.43,21.82,1036.51,1.0712363521460317,26.7,85.8
Mahottari,1987,1091.12,1.309702960412864,0,28.903333333333332,36.86,21.3,15.563333333333333,23.48,5.87,97.85666666666667,3.0400000000000005,55.0,17.983333333333334,36.45666666666667,33.58,802.09,0.04758972497315302,26.7,85.8
Mahottari,1988,889.92,0.43111878932173203,0,28.669999999999998,36.77,21.233333333333334,15.536666666666667,29.80666666666667,7.656666666666666,97.67999999999999,2.98,130.8,17.463333333333335,41.56666666666667,9.120000000000001,1091.12,1.309702960412864,26.7,85.8
Mahottari,1989,595.0699999999999,-0.8564087596157451,1,29.006666666666664,37.46,21.22,16.236666666666665,21.246666666666666,5.623333333333334,97.62666666666667,3.72,62.849999999999994,16.923333333333336,36.303333333333335,52.08,889.92,0.43111878932173203,26.7,85.8
Mahottari,1990,890.97,0.4357038458806075,0,28.963333333333335,36.53666666666667,21.733333333333334,14.799999999999999,25.05666666666667,6.723333333333334,97.73666666666668,3.0033333333333334,29.73,17.97,30.959999999999997,30.779999999999998,595.0699999999999,-0.8564087596157451,26.7,85.8
Mahottari,1991,573.1,-0.9523456097095429,1,30.25,38.54,22.473333333333333,16.066666666666666,18.603333333333335,5.3,97.74666666666667,3.16,21.97,18.569999999999997,31.05333333333333,7.04,890.97,0.4357038458806075,26.7,85.8
Mahottari,1992,501.94,-1.2630814427853132,1,29.633333333333336,38.123333333333335,21.81,16.313333333333333,19.826666666666668,5.3999999999999995,97.72000000000001,3.9766666666666666,42.9,17.209999999999997,32.693333333333335,21.119999999999997,573.1,-0.9523456097095429,26.7,85.8
Mahottari,1993,596.79,-0.8488980003002542,1,28.166666666666668,36.07333333333333,20.886666666666667,15.19,27.566666666666666,6.94,97.84333333333332,3.283333333333333,97.89,17.98,29.8,13.83,501.94,-1.2630814427853132,26.7,85.8
Mahottari,1994,550.15,-1.052561845924958,1,29.763333333333335,37.96666666666667,22.073333333333334,15.89,20.623333333333335,5.816666666666666,97.75333333333333,3.19,39.06,17.89,32.306666666666665,26.1,596.79,-0.8488980003002542,26.7,85.8
Mahottari,1995,754.25,-0.16131418529026548,0,30.090000000000003,38.483333333333334,22.33666666666667,16.146666666666665,18.423333333333332,5.2299999999999995,97.74000000000001,3.57,13.0,17.49,28.173333333333332,22.61,550.15,-1.052561845924958,26.7,85.8
Mahottari,1996,718.28,-0.31838512283573295,0,30.16,38.48666666666667,22.366666666666664,16.116666666666664,21.096666666666668,5.82,97.62666666666667,3.3333333333333335,24.67,17.146666666666665,40.623333333333335,68.74,754.25,-0.16131418529026548,26.7,85.8
Mahottari,1997,720.62,-0.3081669967902395,0,28.62,36.553333333333335,21.18,15.373333333333333,22.296666666666667,5.72,97.87333333333333,3.23,56.84,16.80333333333333,27.063333333333333,8.89,718.28,-0.31838512283573295,26.7,85.8
Mahottari,1998,683.42,-0.47060900059038946,0,28.576666666666664,36.31,21.506666666666664,14.799999999999999,29.36,7.669999999999999,97.88666666666666,3.31,52.81,16.69,39.38666666666666,37.120000000000005,720.62,-0.3081669967902395,26.7,85.8
Mahottari,1999,500.08000000000004,-1.2712035429753206,1,29.873333333333335,38.343333333333334,22.093333333333334,16.246666666666666,20.656666666666666,5.926666666666667,97.50666666666666,3.223333333333333,58.82,18.51,32.53333333333333,3.19,683.42,-0.47060900059038946,26.7,85.8
Mahottari,2000,804.95,0.060078545695422654,0,29.02,36.72666666666667,21.726666666666663,15.0,26.02333333333333,7.256666666666667,97.63333333333333,3.046666666666667,88.39999999999999,17.593333333333334,29.349999999999998,3.46,500.08000000000004,-1.2712035429753206,26.7,85.8
Mahottari,2001,718.86,-0.31585242492702076,0,29.409999999999997,37.11333333333334,22.453333333333333,14.660000000000002,24.786666666666665,7.046666666666667,97.72666666666667,3.176666666666667,72.94,17.206666666666667,29.853333333333335,2.8699999999999997,804.95,0.060078545695422654,26.7,85.8
Mahottari,2002,490.20000000000005,-1.31434674183407,1,28.703333333333333,36.160000000000004,21.956666666666667,14.203333333333333,33.68333333333333,8.753333333333334,97.75666666666666,3.1933333333333334,143.77,17.246666666666666,41.800000000000004,22.759999999999998,718.86,-0.31585242492702076,26.7,85.8
Mahottari,2003,618.26,-0.755144510472587,0,29.026666666666667,36.64,21.72,14.92,26.66,6.896666666666666,97.81666666666666,2.953333333333333,29.65,16.816666666666666,40.406666666666666,60.14999999999999,490.20000000000005,-1.31434674183407,26.7,85.8
